sr_type,service_label,committed_days,stable_commitment,year_month,year,month_number,intake,duplicates,evaluable,on_time,open_overdue,median_days_to_close
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2023-05,2023,5,111.0,1.0,110.0,94.0,0.0,6.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2023-06,2023,6,91.0,0.0,91.0,85.0,0.0,5.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2023-07,2023,7,110.0,0.0,110.0,102.0,0.0,5.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2023-08,2023,8,105.0,0.0,105.0,95.0,0.0,6.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2023-09,2023,9,78.0,0.0,78.0,74.0,0.0,5.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2023-10,2023,10,88.0,0.0,88.0,83.0,0.0,6.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2023-11,2023,11,62.0,0.0,62.0,57.0,0.0,5.5
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2023-12,2023,12,75.0,1.0,74.0,63.0,0.0,7.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2024-01,2024,1,89.0,0.0,89.0,85.0,0.0,6.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2024-02,2024,2,83.0,0.0,83.0,73.0,0.0,6.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2024-03,2024,3,66.0,0.0,66.0,64.0,0.0,5.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2024-04,2024,4,87.0,0.0,87.0,78.0,0.0,5.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2024-05,2024,5,103.0,0.0,103.0,101.0,0.0,6.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2024-06,2024,6,76.0,0.0,76.0,53.0,0.0,8.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2024-07,2024,7,104.0,1.0,103.0,98.0,0.0,6.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2024-08,2024,8,75.0,0.0,75.0,54.0,0.0,7.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2024-09,2024,9,61.0,0.0,61.0,33.0,0.0,10.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2024-10,2024,10,70.0,0.0,70.0,65.0,0.0,6.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2024-11,2024,11,73.0,0.0,73.0,64.0,0.0,6.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2024-12,2024,12,76.0,0.0,76.0,70.0,0.0,5.5
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2025-01,2025,1,82.0,0.0,82.0,80.0,0.0,6.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2025-02,2025,2,75.0,0.0,75.0,68.0,0.0,6.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2025-03,2025,3,90.0,0.0,90.0,82.0,0.0,7.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2025-04,2025,4,82.0,0.0,82.0,76.0,0.0,6.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2025-05,2025,5,102.0,0.0,102.0,97.0,0.0,6.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2025-06,2025,6,98.0,0.0,98.0,89.0,0.0,7.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2025-07,2025,7,112.0,1.0,111.0,27.0,0.0,79.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2025-08,2025,8,102.0,0.0,102.0,8.0,0.0,53.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2025-09,2025,9,71.0,1.0,70.0,22.0,0.0,34.5
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2025-10,2025,10,68.0,0.0,68.0,57.0,0.0,7.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2025-11,2025,11,62.0,0.0,62.0,60.0,0.0,6.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2025-12,2025,12,78.0,0.0,78.0,77.0,0.0,6.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2026-01,2026,1,69.0,0.0,69.0,67.0,0.0,5.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2026-02,2026,2,85.0,0.0,85.0,82.0,0.0,6.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2026-03,2026,3,87.0,1.0,86.0,85.0,0.0,6.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2026-04,2026,4,135.0,0.0,135.0,130.0,0.0,7.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2026-05,2026,5,201.0,0.0,201.0,154.0,0.0,7.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2026-06,2026,6,140.0,0.0,140.0,130.0,0.0,6.5
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2026-07,2026,7,155.0,0.0,155.0,146.0,0.0,6.0
NEW96CRT,"RECYCLING, NEW 96 GALLON CART",10,False,2026-08,2026,8,119.0,0.0,119.0,106.0,2.0,7.0
